x,y,label,anomalyScore,anomalyLabel
436,11.657826011045081,label1,0.82499999999999996,[]
437,11.66916049554957,label1,0.90000000000000002,[]
438,11.651377140803248,label1,1.0,[]
439,11.052725693310244,label1,0.97499999999999998,[]
440,11.252832174466958,label1,1.0,[]
441,11.229598947065506,label1,0.82499999999999996,[]
442,10.935645493069835,label1,0.47499999999999998,[]
443,10.72557953698263,label1,0.94999999999999996,[]
444,10.669731689823823,label1,0.84999999999999998,[]
445,10.409896693029358,label1,0.92500000000000004,[]
446,10.287995543075414,label1,0.75,[]
447,10.25061074237367,label1,0.97499999999999998,[]
448,10.252372420252428,label1,0.55000000000000004,[]
449,10.456465291364088,label1,0.17499999999999999,[]
450,10.279206334879339,label1,0.80000000000000004,[]
451,9.941396723764,label1,0.875,[]
452,10.742578380098543,label1,1.0,[]
453,10.13046981006976,label1,1.0,[]
454,9.820173464846548,label1,0.82499999999999996,[]
455,10.216460795730631,label1,1.0,[]
456,10.16546845060688,label1,0.875,[]
457,9.863161190513742,label1,0.25,[]
458,10.17499478101574,label1,0.025000000000000001,[]
459,9.647710933320006,label1,0.97499999999999998,[]
460,9.735451542621721,label1,0.84999999999999998,[]
461,9.39303468694774,label1,0.94999999999999996,[]
462,9.612943914008268,label1,0.69999999999999996,[]
463,10.118809070727021,label1,0.80000000000000004,[]
464,9.794431928223467,label1,0.375,[]
465,9.27776086473197,label1,0.25,[]
466,10.000957492059037,label1,0.97499999999999998,[]
467,10.03447948254907,label1,0.94999999999999996,[]
468,9.500142512245317,label1,0.69999999999999996,[]
469,9.371424270364692,label1,0.97499999999999998,[]
470,9.503266113972947,label1,0.27500000000000002,[]
471,9.854144215565913,label1,0.57499999999999996,[]
472,9.992392862752824,label1,0.97499999999999998,[]
473,9.080601993973621,label1,1.0,[]
474,9.815363718585521,label1,1.0,[]
475,9.367706807276626,label1,0.65000000000000002,[]
476,9.485537551422555,label1,0.025000000000000001,[]
477,9.762406064191621,label1,0.90000000000000002,[]
478,9.59040228480534,label1,0.75,[]
479,9.07244811561902,label1,1.0,[]
480,9.699756967819773,label1,0.84999999999999998,[]
481,9.532732586712273,label1,0.92500000000000004,[]
482,9.736356736994768,label1,0.65000000000000002,[]
483,9.952385755060261,label1,0.82499999999999996,[]
484,9.759175929498761,label1,0.59999999999999998,[]
485,10.182249450433702,label1,1.0,[]
486,9.308892849058696,label1,1.0,[]
487,9.802713452484923,label1,0.72499999999999998,[]
488,9.612138669817737,label1,0.90000000000000002,[]
489,10.191142590886887,label1,0.625,[]
490,10.0168319076551,label1,0.94999999999999996,[]
491,10.27781052128347,label1,0.97499999999999998,[]
492,9.819247552446557,label1,0.92500000000000004,[]
493,9.759818733733237,label1,1.0,[]
494,9.773857865181524,label1,0.074999999999999997,[]
495,10.46490496295087,label1,0.92500000000000004,[]
496,9.91390479668171,label1,1.0,[]
497,10.655383812363391,label1,0.97499999999999998,[]
498,10.860466311859435,label1,0.34999999999999998,[]
499,10.421970759366436,label1,1.0,[]
500,10.899067177867586,label1,1.0,[]
501,11.051972891976938,label1,0.57499999999999996,[]
502,10.474868590073953,label1,0.92500000000000004,[]
503,11.093389453445733,label1,1.0,[]
504,10.573104295605642,label1,0.82499999999999996,[]
505,10.403569624700602,label1,0.625,[]
506,10.785659255502345,label1,1.0,[]
507,10.839407168316676,label1,0.34999999999999998,[]
508,10.712652498320633,label1,0.92500000000000004,[]
509,11.365487441556299,label1,1.0,[]
510,11.40448472525887,label1,1.0,[]
511,11.615476285415737,label1,1.0,[]
512,11.436054247792605,label1,0.45000000000000001,[]
513,11.38077183922162,label1,0.47499999999999998,[]
514,10.946418035433004,label1,0.77500000000000002,[]
515,11.791392634679655,label1,0.90000000000000002,[]
516,11.60494362213771,label1,1.0,[]
517,11.029992751446608,label1,0.40000000000000002,[]
518,11.630891895301632,label1,1.0,[]
519,11.2332516418032,label1,0.40000000000000002,[]
520,11.114954281022161,label1,0.875,[]
521,11.321160707318596,label1,0.42499999999999999,[]
522,11.156869137289041,label1,1.0,[]
523,11.07303398967332,label1,0.45000000000000001,[]
524,11.46638294926597,label1,0.625,[]
525,11.716107503954305,label1,1.0,[]
526,11.503510905507609,label1,0.97499999999999998,[]
527,11.391413935835654,label1,0.69999999999999996,[]
528,11.581559836408653,label1,0.47499999999999998,[]
529,11.094358861861686,label1,0.82499999999999996,[]
530,11.384875776059193,label1,0.59999999999999998,[]
531,11.057454705807624,label1,0.82499999999999996,[]
532,11.002158713070388,label1,0.97499999999999998,[]
533,11.535455602135423,label1,0.92500000000000004,[]
534,11.805001117962222,label1,1.0,[]
535,11.630987181384066,label1,0.47499999999999998,[]
536,11.238224302793997,label1,0.10000000000000001,[]
537,11.542526029898019,label1,0.82499999999999996,[]
538,11.506938232642419,label1,1.0,[]
539,11.347570547286617,label1,0.55000000000000004,[]
540,11.428730989298638,label1,0.875,[]
541,11.216180510001427,label1,0.025000000000000001,[]
542,10.683689918946916,label1,1.0,[]
543,10.999269941538095,label1,1.0,[]
544,11.048851503618899,label1,1.0,[]
545,10.936285932958148,label1,0.80000000000000004,[]
546,11.006299407801714,label1,0.97499999999999998,[]
547,10.595421714841757,label1,0.94999999999999996,[]
548,10.61931061630589,label1,1.0,[]
549,10.18720560037561,label1,0.25,[]
550,10.721603851624382,label1,1.0,[]
551,9.957162903706843,label1,0.47499999999999998,[]
552,10.04832425047464,label1,0.97499999999999998,[]
553,9.833797990381381,label1,0.77500000000000002,[]
554,9.938380815373577,label1,0.75,[]
555,10.124896015080267,label1,0.90000000000000002,[]
556,9.839740505600439,label1,0.29999999999999999,[]
557,9.899163323884602,label1,0.45000000000000001,[]
558,9.87663437825925,label1,0.65000000000000002,[]
559,10.164604130623315,label1,0.45000000000000001,[]
560,9.69681522445979,label1,0.65000000000000002,[]
561,9.95164734074292,label1,0.67500000000000004,[]
562,9.4452563906489,label1,1.0,[]
563,9.543831169523681,label1,0.57499999999999996,[]
564,9.779735124097495,label1,0.5,[]
565,9.23546464217317,label1,0.375,[]
566,9.548978936238186,label1,1.0,[]
567,9.96161766530496,label1,0.40000000000000002,[]
568,9.362815628150267,label1,0.80000000000000004,[]
569,10.068111340338898,label1,0.97499999999999998,[]
570,9.119246336480167,label1,1.0,[]
571,9.44161504245411,label1,1.0,[]
572,9.508363035478007,label1,0.27500000000000002,[]
573,9.324656573744981,label1,0.625,[]
574,9.323944490951444,label1,0.65000000000000002,[]
575,9.265413700847915,label1,0.77500000000000002,[]
576,9.899842510514926,label1,0.90000000000000002,[]
577,9.158560898525554,label1,0.97499999999999998,[]
578,9.887283060735264,label1,1.0,[]
579,9.944547825039448,label1,0.45000000000000001,[]
580,9.430424050827009,label1,0.40000000000000002,[]
581,9.840476314331005,label1,1.0,[]
582,10.007020132446467,label1,0.22500000000000001,[]
583,9.289005208941838,label1,0.57499999999999996,[]
584,9.235168093011685,label1,0.65000000000000002,[]
585,9.628122358231353,label1,0.65000000000000002,[]
586,9.925538163380784,label1,0.45000000000000001,[]
587,9.944877426001575,label1,0.375,[]
588,9.686862352081361,label1,0.42499999999999999,[]
589,9.647095081210104,label1,0.90000000000000002,[]
590,9.584230864790928,label1,0.80000000000000004,[]
591,9.911948837024358,label1,0.625,[]
592,10.157154416662108,label1,0.47499999999999998,[]
593,10.289025023006158,label1,0.5,[]
594,10.296641938236917,label1,0.67500000000000004,[]
595,10.659223971395003,label1,0.47499999999999998,[]
596,10.078504121476968,label1,0.92500000000000004,[]
597,9.917582881588544,label1,0.375,[]
598,10.566592993998684,label1,0.90000000000000002,[]
599,10.69139614880807,label1,0.94999999999999996,[]
600,10.087799599014058,label1,0.97499999999999998,[]
601,10.74112048267825,label1,1.0,[]
602,10.993556666401833,label1,0.65000000000000002,[]
603,10.357344124498303,label1,1.0,[]
604,11.136536541359462,label1,1.0,[]
605,11.28396913830676,label1,0.72499999999999998,[]
606,10.551996875107456,label1,1.0,[]
607,11.129246618862753,label1,1.0,[]
608,11.215939917727695,label1,0.77500000000000002,[]
609,10.84503511643818,label1,0.27500000000000002,[]
610,11.45569883869753,label1,0.90000000000000002,[]
611,11.261104402837669,label1,0.875,[]
612,11.01496084818159,label1,1.0,[]
613,11.015710079125284,label1,0.57499999999999996,[]
614,11.025199428632376,label1,0.5,[]
615,10.98446238610169,label1,0.45000000000000001,[]
616,11.37490321047761,label1,0.94999999999999996,[]
617,11.10592014387576,label1,0.27500000000000002,[]
618,11.611681392781277,label1,0.5,[]
619,11.520245214109742,label1,0.125,[]
620,11.034101723125627,label1,0.92500000000000004,[]
621,11.084413631511095,label1,0.75,[]
622,11.894659329974177,label1,0.94999999999999996,[]
623,11.137117976718248,label1,0.67500000000000004,[]
624,11.322899749836884,label1,0.29999999999999999,[]
625,11.74350955687364,label1,0.45000000000000001,[]
626,11.194648272902658,label1,0.72499999999999998,[]
627,11.236769433609865,label1,0.92500000000000004,[]
628,11.838288161258623,label1,0.625,[]
