x,y,trueLabel,anomalyScore,predictedLabel
480,9.048943483704845,label0,0.0,label0
481,9.070223514111747,label0,0.0,label0
482,9.095172947533982,label0,0.025000000000000001,label0
483,9.123693319956136,label0,0.0,label0
484,9.155672074497986,label0,0.025000000000000001,label0
485,9.190983005625052,label0,0.025000000000000001,label0
486,9.229486757224212,label0,0.0,label0
487,9.271031372578586,label0,0.0,label0
488,9.315452894071312,label0,0.0,label0
489,9.362576010251306,label0,0.025000000000000001,label0
490,9.412214747707527,label0,0.025000000000000001,label0
491,9.464173205021005,label0,0.0,label0
492,9.518246325898284,label0,0.0,label0
493,9.574220708434929,label0,0.0,label0
494,9.63187544731532,label0,0.0,label0
495,9.690983005625053,label0,0.0,label0
496,9.751310112835142,label0,0.0,label0
497,9.812618685414275,label0,0.0,label0
498,9.874666766435691,label0,0.0,label0
499,9.937209480470687,label0,0.0,label0
500,9.999999999999995,label0,0.0,label0
501,10.062790519529312,label0,0.0,label0
502,10.125333233564305,label0,0.0,label0
503,10.187381314585723,label0,0.0,label0
504,10.248689887164856,label0,0.0,label0
505,10.309016994374945,label0,0.0,label0
506,10.368124552684678,label0,0.0,label0
507,10.42577929156507,label0,0.0,label0
508,10.481753674101714,label0,0.0,label0
509,10.535826794978993,label0,0.0,label0
510,10.587785252292475,label0,0.0,label0
511,10.637423989748688,label0,0.025000000000000001,label0
512,10.68454710592869,label0,0.0,label0
513,10.728968627421409,label0,0.0,label0
514,10.77051324277579,label0,0.025000000000000001,label0
515,10.809016994374947,label0,0.0,label0
516,10.844327925502014,label0,0.0,label0
517,10.876306680043864,label0,0.0,label0
518,10.90482705246602,label0,0.0,label0
519,10.929776485888253,label0,0.025000000000000001,label0
520,10.951056516295154,label0,0.025000000000000001,label0
521,10.968583161128631,label0,0.0,label0
522,10.982287250728689,label0,0.025000000000000001,label0
523,10.992114701314478,label0,0.0,label0
524,10.998026728428272,label0,0.025000000000000001,label0
525,11.0,label0,0.0,label0
526,10.998026728428272,label0,0.22500000000000001,label0
527,10.992114701314478,label0,0.0,label0
528,10.982287250728689,label0,0.074999999999999997,label0
529,10.968583161128631,label0,0.050000000000000003,label0
530,10.951056516295154,label0,0.050000000000000003,label0
531,10.929776485888253,label0,0.025000000000000001,label0
532,10.904827052466018,label0,0.0,label0
533,10.876306680043864,label0,0.0,label0
534,10.844327925502014,label0,0.025000000000000001,label0
535,10.809016994374945,label0,0.0,label0
536,10.77051324277579,label0,0.0,label0
537,10.728968627421409,label0,0.0,label0
538,10.684547105928688,label0,0.0,label0
539,10.637423989748688,label0,0.025000000000000001,label0
540,10.587785252292473,label0,0.025000000000000001,label0
541,10.535826794978995,label0,0.0,label0
542,10.481753674101718,label0,0.0,label0
543,10.425779291565071,label0,0.0,label0
544,10.368124552684673,label0,0.0,label0
545,10.309016994374947,label0,0.0,label0
546,10.24868988716485,label0,0.0,label0
547,10.187381314585725,label0,0.0,label0
548,10.125333233564302,label0,0.0,label0
549,10.062790519529315,label0,0.0,label0
550,9.999999999999998,label0,0.0,label0
551,9.937209480470688,label0,0.0,label0
552,9.874666766435695,label0,0.0,label0
553,9.812618685414277,label0,0.0,label0
554,9.751310112835144,label0,0.0,label0
555,9.690983005625048,label0,0.0,label0
556,9.631875447315322,label0,0.0,label0
557,9.574220708434924,label0,0.0,label0
558,9.518246325898286,label0,0.0,label0
559,9.464173205021002,label0,0.0,label0
560,9.412214747707528,label0,0.0,label0
561,9.36257601025131,label0,0.025000000000000001,label0
562,9.315452894071313,label0,0.0,label0
563,9.271031372578587,label0,0.025000000000000001,label0
564,9.229486757224212,label0,0.0,label0
565,9.190983005625052,label0,0.0,label0
566,9.155672074497984,label0,0.050000000000000003,label0
567,9.123693319956136,label0,0.0,label0
568,9.09517294753398,label0,0.0,label0
569,9.070223514111749,label0,0.0,label0
570,9.048943483704846,label0,0.025000000000000001,label0
571,9.031416838871369,label0,0.0,label0
572,9.017712749271311,label0,0.0,label0
573,9.007885298685522,label0,0.0,label0
574,9.001973271571728,label0,0.050000000000000003,label0
575,9.0,label0,0.0,label0
576,9.001973271571728,label0,0.0,label0
577,9.007885298685522,label0,0.0,label0
578,9.017712749271311,label0,0.0,label0
579,9.031416838871369,label0,0.0,label0
580,9.048943483704846,label0,0.0,label0
581,9.070223514111749,label0,0.0,label0
582,9.09517294753398,label0,0.074999999999999997,label0
583,9.123693319956137,label0,0.0,label0
584,9.155672074497984,label0,0.050000000000000003,label0
585,9.190983005625053,label0,0.025000000000000001,label0
586,9.229486757224208,label0,0.0,label0
587,9.271031372578587,label0,0.025000000000000001,label0
588,9.315452894071313,label0,0.0,label0
589,9.36257601025131,label0,0.074999999999999997,label0
590,9.412214747707528,label0,0.0,label0
591,9.464173205021002,label0,0.0,label0
592,9.518246325898286,label0,0.0,label0
593,9.574220708434925,label0,0.0,label0
594,9.631875447315323,label0,0.0,label0
595,9.69098300562505,label0,0.0,label0
596,9.751310112835146,label0,0.0,label0
597,9.812618685414272,label0,0.0,label0
598,9.874666766435695,label0,0.0,label0
599,9.937209480470688,label0,0.0,label0
600,9.999999999999998,label0,0.0,label0
601,10.062790519529315,label0,0.0,label0
602,10.125333233564302,label0,0.025000000000000001,label0
603,10.187381314585725,label0,0.0,label0
604,10.248689887164852,label0,0.0,label0
605,10.309016994374948,label0,0.0,label0
606,10.368124552684675,label0,0.0,label0
607,10.425779291565073,label0,0.0,label0
608,10.48175367410171,label0,0.0,label0
609,10.535826794978995,label0,0.0,label0
610,10.587785252292475,label0,0.0,label0
611,10.637423989748688,label0,0.0,label0
612,10.68454710592869,label0,0.0,label0
613,10.728968627421409,label0,0.025000000000000001,label0
614,10.77051324277579,label0,0.0,label0
615,10.809016994374945,label0,0.0,label0
616,10.844327925502014,label0,0.025000000000000001,label0
617,10.87630668004386,label0,0.0,label0
618,10.904827052466018,label0,0.0,label0
619,10.929776485888253,label0,0.050000000000000003,label0
620,10.951056516295154,label0,0.050000000000000003,label0
621,10.968583161128631,label0,0.10000000000000001,label0
622,10.982287250728689,label0,0.10000000000000001,label0
623,10.992114701314478,label0,0.025000000000000001,label0
624,10.998026728428272,label0,0.0,label0
625,11.0,label0,0.0,label0
626,10.998026728428272,label0,0.22500000000000001,label0
627,10.992114701314478,label0,0.0,label0
628,10.982287250728689,label0,0.025000000000000001,label0
629,10.968583161128631,label0,0.050000000000000003,label0
630,10.951056516295154,label0,0.10000000000000001,label0
631,10.929776485888253,label0,0.025000000000000001,label0
632,10.904827052466018,label0,0.0,label0
633,10.876306680043864,label0,0.0,label0
634,10.844327925502014,label0,0.025000000000000001,label0
635,10.80901699437495,label0,0.0,label0
636,10.77051324277579,label0,0.0,label0
637,10.728968627421414,label0,0.025000000000000001,label0
638,10.68454710592869,label0,0.0,label0
639,10.637423989748694,label0,0.025000000000000001,label0
640,10.587785252292475,label0,0.0,label0
641,10.535826794978995,label0,0.0,label0
642,10.481753674101718,label0,0.0,label0
643,10.425779291565071,label0,0.0,label0
644,10.36812455268468,label0,0.0,label0
645,10.309016994374947,label0,0.0,label0
646,10.248689887164858,label0,0.0,label0
647,10.187381314585725,label0,0.0,label0
648,10.125333233564309,label0,0.025000000000000001,label0
649,10.062790519529315,label0,0.0,label0
650,10.000000000000005,label0,0.0,label0
651,9.937209480470688,label0,0.0,label0
652,9.874666766435702,label0,0.0,label0
653,9.812618685414272,label0,0.0,label0
654,9.751310112835144,label0,0.0,label0
